system:index,classes,ksat,slope,distance,elevation,hand,twi,landcover_classification_2023,.geo
8618,0,10.3340305710264,2.0794694,294.27877939124323,81.78000000001154,5.129716,13.269297,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.34864903207487,-2.982429201158914]}"
8619,0,9.915605965222781,0.11356888,30.0,73.3277777777775,0.10712054,27.356215,25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36131527758095,-2.9835071794998576]}"
8620,0,10.051634468501375,2.4465454,89.44271909999159,75.58444444446053,0.8415972,27.356215,15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.3632017396776,-2.9887623239119567]}"
8621,0,13.086300292657839,4.651871,78.10249675906654,76.89444444442734,6.3063536,24.438208,25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36953486243065,-2.9942869629092916]}"
8622,0,11.220481603083503,3.6841772,0.0,77.7488888888476,1.1283954,20.930998,33,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36791789491923,-3.00870492321941]}"
8623,0,10.310476010766036,0.41555247,223.60679774997897,77.51111111110939,4.4180565,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.354577912950056,-2.9781172877951403]}"
8624,0,8.004972298512369,1.7128781,353.5533905932738,76.30666666668559,7.31456,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.3428548984923,-2.972323154212569]}"
8625,0,9.597834330267924,1.1228603,162.78820596099706,75.48333333334348,3.4875298,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.349861757708425,-2.9724579015051873]}"
8626,0,11.844857132285481,0.5143812,161.55494421403512,82.19444444443909,7.6303716,11.94446,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36980435701588,-3.0058752300744334]}"
8627,0,10.757485322979495,3.4374158,138.92443989449805,75.69666666662815,0.21826075,23.763556,25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.35282619814602,-2.988492829326721]}"
8628,0,11.262386674267649,4.30348,63.24555320336759,79.02555555559998,1.3427763,22.747568,15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.367109411163526,-3.008570175926792]}"
8629,0,11.077965457927267,0.57078576,80.62257748298549,81.94222222221964,5.335583,11.770609,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.34757105373392,-3.0002158437844804]}"
8630,0,12.203491266270333,2.7441308,106.3014581273465,76.99444444446256,0.7352821,27.356215,15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.37047809347897,-2.999272612736155]}"
8631,0,12.782121260713517,1.1503731,58.309518948453004,76.2088888888965,0.4794952,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.352691450853406,-2.9755570892353997]}"
8632,0,11.570439578694238,1.1662004,182.4828759089466,81.23444444443695,6.1573477,15.850718,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.35376942919435,-2.9871453564005415]}"
8633,0,11.861276427029718,0.2975827,76.15773105863909,75.95111111111089,1.5386385,27.356215,15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.368726378674936,-2.995634435835471]}"
8634,0,12.794265596427568,3.3955595,80.62257748298549,75.84222222225738,1.8438684,27.356215,25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36549244365211,-2.9926699953978764]}"
8635,0,9.697838222672877,1.5602326,127.27922061357856,79.98111111112524,3.3917427,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.3504007468789,-2.9810817282327347]}"
8636,0,9.37191881457528,2.2630415,10.0,72.51111111111813,4.1061993,27.356215,15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.34784054831916,-2.9703019448233006]}"
8637,0,11.951303132792482,1.4768279,70.0,77.90333333332383,4.215025,27.356215,19,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36940011513803,-3.0038540206851647]}"
8638,0,10.784836671764197,0.5052967,206.15528128088303,75.17333333333347,7.85274,27.356215,19,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.35996780465477,-2.9848546524260366]}"
8639,0,12.131018236732032,0.86934704,281.60255680657446,81.01777777777602,5.070449,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.354712660242676,-2.984180915962947]}"
8640,0,12.774350701665767,1.6588967,31.622776601683796,75.8800000000002,0.602661,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36657042199305,-2.9922657535200226]}"
8641,0,11.1293974967575,1.2348204,14.142135623730951,78.96333333333722,2.1363847,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.34676256997822,-3.0008895802475704]}"
8642,0,10.166480819743095,6.495132,10.0,80.4144444444092,13.070646,10.863095,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36360598155546,-2.987953840156249]}"
8643,0,11.916880433077358,1.8254597,101.9803902718557,79.41333333331592,4.2286534,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.34581933892989,-3.0007548329549523]}"
8644,0,9.276653271612822,0.4492226,301.4962686336267,78.1644444444448,4.987394,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.34730155914869,-2.973266385260895]}"
8645,0,9.137115418936533,1.2616749,0.0,72.2766666666757,0.5912431,27.356215,15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.34703206456345,-2.970436692115918]}"
8646,0,7.371479818980945,3.2938454,258.0697580112788,73.44222222220421,3.7611904,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.3428548984923,-2.971245175871626]}"
8647,0,11.435469621254818,0.6848969,136.01470508735443,75.59777777778231,1.4478971,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.35606013316885,-2.9774435513320507]}"
8648,0,11.263632481961,1.0648665,215.870331449229,79.61555555555394,3.5343893,25.000046,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.354308418364816,-2.9835071794998576]}"
8649,0,8.463402350222507,0.74439555,134.1640786499874,71.83777777777765,2.2289126,27.356215,15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.344067624125856,-2.9705714394085363]}"
8650,0,8.228645407263146,1.5051749,250.0,73.73666666666638,2.0396514,27.356215,15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.341507425566114,-2.9701671975306825]}"
8651,0,11.69538786384507,0.87480825,252.98221281347037,78.54222222222535,6.0586705,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.354712660242676,-2.979869002599173]}"
8652,0,10.910249917595532,2.0408666,50.99019513592785,77.16444444442482,5.786961,27.356215,25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.352556703560786,-2.986471619937452]}"
8653,0,11.20184914726969,0.7533664,161.24515496597098,82.34666666666007,4.9690638,12.443579,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.347975295611775,-2.999272612736155]}"
8654,0,12.729140361662182,2.200077,72.11102550927978,77.64777777779963,2.9503906,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.352017714390314,-2.976500320283725]}"
8655,0,10.96119385749438,2.5289145,20.0,78.59555555556864,1.8880461,14.692663,15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36737890574876,-3.0093786596824996]}"
8656,0,10.10300922657306,2.3530917,72.80109889280519,75.6177777777678,1.766301,21.744442,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.3632017396776,-2.988358082034103]}"
8657,0,11.5176574565272,2.0615046,0.0,77.28555555556616,1.438411,27.356215,25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.368861125967555,-3.0007548329549523]}"
8658,0,11.530643676604727,2.6725712,431.8564576337837,81.02111111112981,6.7992625,19.81034,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36347123426284,-2.995499688542853]}"
8659,0,11.511496425763728,2.3731194,206.15528128088303,75.19888888889547,3.9364157,27.356215,15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.366705169285666,-2.995364941250235]}"
8660,0,10.770051730058286,5.9229884,28.284271247461902,74.0088888888736,2.4517794,27.356215,25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.35147872521984,-2.972323154212569]}"
8661,0,13.09574561075221,0.45413318,214.00934559032694,75.56888888889053,3.9855378,27.356215,15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36401022343331,-2.9910530278864615]}"
8662,0,11.459750783539512,1.5122094,90.55385138137417,81.096666666682,0.6902217,17.354885,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36657042199305,-3.0074921975858486]}"
8663,0,11.740602026125435,0.7147867,152.31546211727817,82.17444444443719,6.984996,12.297236,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36980435701588,-3.0056057354891976]}"
8664,0,11.347373460005704,0.48506016,84.85281374238569,77.07555555555005,0.86787033,27.356215,33,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.346358328100365,-2.998733623565683]}"
8665,0,9.677086399878835,0.9988691,138.92443989449805,76.32000000000258,2.7106354,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36131527758095,-2.986202125352216]}"
8666,0,12.705522766737964,2.1914937,72.11102550927978,76.04999999999748,2.398478,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.352691450853406,-2.975287594650164]}"
8667,0,9.412341418693059,0.14251766,20.0,71.67777777777863,0.88824004,27.356215,15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.34784054831916,-2.9707061867011544]}"
8668,0,10.954351721415593,2.2836347,92.19544457292886,78.32333333334401,5.8698726,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.35134397792722,-2.9793300134287017]}"
8669,0,7.492665633037165,1.1622919,335.4101966249684,77.15111111110895,6.5264187,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.34245065661444,-2.9717841650420977]}"
8670,0,10.362755891757507,4.0967855,191.049731745428,98.96111111106961,12.228715,11.490909,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.379236667499136,-2.9967124141764145]}"
8671,0,11.929759496143273,1.9970424,130.0,81.76222222224263,1.929409,22.722912,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.366839916578286,-3.0054709881965795]}"
8672,0,8.200259453269835,2.0980752,162.78820596099706,72.31999999999248,3.2225788,27.356215,15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.34272015119968,-2.970032450238065]}"
8673,0,8.859705603000426,3.308081,28.284271247461902,75.01222222220213,6.256233,14.337905,15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.34501085517418,-2.9703019448233006]}"
8674,0,11.133882694279725,0.20903805,82.46211251235322,73.5611111111103,2.40012,27.356215,15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.35915932089907,-2.981755464695824]}"
8675,0,10.582579538462266,4.406347,563.2051136131489,86.05888888890324,7.0,13.29481,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.346358328100365,-2.9835071794998576]}"
8676,0,11.012940879674293,0.88797086,313.2091952673165,78.30444444444731,6.5903254,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.35956356277692,-2.986202125352216]}"
8677,0,10.155680424582998,1.7114888,80.0,77.9733333333217,6.149241,26.97692,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.35309569273126,-2.982833443036768]}"
8678,0,13.9583185636976,0.41338998,380.1315561749642,80.62111111110924,10.921747,12.478398,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.362662750507134,-2.992131006227405]}"
8679,0,11.229532343789975,1.3233054,332.41540277189324,78.60111111111613,7.116541,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.3594288154843,-2.986202125352216]}"
8680,0,11.975120616680805,3.4382215,98.48857801796103,81.7877777777531,6.053593,12.564291,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.368861125967555,-3.0065489665375233]}"
8681,0,14.903062535856408,2.4459581,300.0,78.05777777778115,7.4866023,25.36311,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36333648697022,-2.991726764349551]}"
8682,0,10.160770698883953,0.9521287,246.98178070456936,75.64888888888684,3.5353072,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36212376133666,-2.989705554960282]}"
8683,0,9.41938755297419,0.75881046,194.164878389476,76.831111111107,1.9373492,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.3609110357031,-2.98660636723007]}"
8684,0,10.197985424868445,0.38188612,533.3854141237834,87.34888888889047,10.0,12.215199,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.34649307539298,-2.982563948451532]}"
8685,0,9.673012656322436,4.2075253,22.360679774997898,72.241111111099,0.41642118,27.356215,15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.349861757708425,-2.970840933993772]}"
8686,0,12.360180477040482,0.5442217,0.0,75.20333333333289,3.1732023,25.021046,15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.366166180115194,-2.9913225224716973]}"
8687,0,12.659367010758604,3.756939,10.0,74.80666666667064,5.310661,27.356215,25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.35349993460911,-2.975018100064928]}"
8688,0,10.855038930069654,0.93371177,228.25424421026653,76.71666666666609,4.4587293,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.354712660242676,-2.9775782986246684]}"
8689,0,10.621454751886722,0.43898946,220.0,83.82222222222468,6.0880747,20.674986,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.34972701041581,-2.98593263076698]}"
8690,0,10.545840970705758,4.328093,582.1511831131154,85.37222222224494,7.2310305,13.280129,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.346223580807745,-2.983641926792475]}"
8691,0,13.107895244602945,1.8288535,260.0,76.60555555557353,1.7624189,27.356215,15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36387547614069,-2.9929394899831125]}"
8692,0,8.656834334414517,0.89576024,346.5544690232691,76.76444444444218,1.9856403,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.34352863495538,-2.972862143383041]}"
8693,0,9.840186798285428,0.4610791,123.6931687685298,79.21000000000214,5.6498027,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.35107448334199,-2.9801384971844094]}"
8694,0,11.767704474356881,0.5051665,150.0,79.28777777778042,9.685973,21.292624,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.35107448334199,-2.978386782380376]}"
8695,0,10.809107309982657,4.195366,188.67962264113206,93.87111111108197,6.066972,11.864018,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.37829343645081,-2.99765564522474]}"
8696,0,11.465555970831357,3.0445226E-11,14.142135623730951,77.0,3.5057664,12.643363,33,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36778314762661,-3.0080311867563205]}"
8697,0,9.971075247740634,1.8765122,89.44271909999159,75.1133333333522,0.76472914,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.362528003214514,-2.9875495982783953]}"
8698,0,9.438771240143202,3.935896,106.3014581273465,78.87777777779245,4.654423,27.356215,15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.35161347251246,-2.9705714394085363]}"
8699,0,9.239032158433501,0.36509743,250.0,76.63444444444407,5.9849687,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.34837953748963,-2.972727396090423]}"
8700,0,12.361974984752557,0.32673833,139.2838827718412,73.8344444444447,2.1985767,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.352152461682934,-2.9736706271387487]}"
8701,0,8.49461070970827,11.263733,100.0,76.52888888888451,7.242103,20.263865,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.34325914037015,-2.9697629556528287]}"
8702,0,12.624770866017307,0.703499,10.0,72.41888888889106,0.0,27.356215,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.354038923779584,-2.97488335277231]}"
8703,0,10.198112525183529,1.3944938,98.48857801796103,82.8011111110975,9.077288,13.371534,15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36360598155546,-2.9856631361817443]}"
8704,0,10.214506192735682,0.699819,70.71067811865476,74.25222222222425,1.1038471,27.356215,25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.360372046532625,-2.98269869574415]}"
8705,0,10.59238694294589,0.57866913,147.648230602334,74.98000000000069,0.59983164,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.35067024146414,-2.972996890675659]}"
8706,0,8.344969177486618,1.1818123,311.1269837220809,74.95777777777096,1.6783706,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.34339388766277,-2.972323154212569]}"
8707,0,9.743445640925469,0.64334816,422.965719651132,85.56333333333731,9.354301,12.534388,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.3474363064413,-2.9814859701105885]}"
8708,0,8.146436313549257,1.7787905,261.72504656604804,74.30444444445062,1.5133787,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.34352863495538,-2.9717841650420977]}"
8709,0,7.467067071083658,2.7810786,283.1960451701259,73.94666666667909,1.086506,27.356215,15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.342046414736586,-2.97097568128639]}"
8710,0,8.825917194626484,0.63132626,240.41630560342614,75.83111111110546,3.9473531,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.344202371418476,-2.9721884069199516]}"
8711,0,12.673814215561524,1.1978571,107.70329614269008,76.75666666666947,1.9455078,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.352287208975554,-2.975287594650164]}"
8712,0,12.315642860285308,0.9139524,143.17821063276352,88.39222222221527,1.4047375,12.25393,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.376811216232014,-2.9980598871025936]}"
8713,0,13.156116486204473,7.5996413,89.44271909999159,79.95555555556248,6.007132,12.667412,25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36926536784541,-2.993882721031438]}"
8714,0,12.047326212317095,1.1857635,155.24174696260025,80.69444444444956,8.775109,20.573475,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36805264221185,-2.9984641289804475]}"
8715,0,12.982013299753543,0.9057409,375.3664875824692,80.17777777778231,11.248047,11.829298,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36198901404404,-2.9914572697643154]}"
8716,0,11.638791870645534,1.3686763,281.60255680657446,78.1033333333439,4.1667876,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.35498215482791,-2.979869002599173]}"
8717,0,11.069485101692036,1.204851,167.63054614240212,79.83777777778114,10.811359,12.970165,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.35080498875676,-2.97879102425823]}"
8718,0,11.954789709196232,3.465643,70.71067811865476,103.67555555556827,13.216637,11.844698,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.377350205402486,-2.9950954466649993]}"
8719,0,10.86262461182388,1.7076664,278.5677655436824,79.79222222222498,7.1018777,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36724415845614,-2.9971166560542684]}"
8720,0,11.39961872465475,0.36377293,172.6267650163207,82.64333333332965,7.9711127,12.423654,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.348244790197015,-2.999676854614009]}"
8721,0,9.625345064868243,0.5686373,123.6931687685298,79.36222222222769,8.422027,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.35093973604937,-2.980812233647499]}"
8722,0,9.339918831384226,1.9369199,170.0,74.61888888887893,2.763551,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.34918802124534,-2.9720536596273335]}"
8723,0,13.087748839187443,4.2492857,0.0,77.4066666666526,2.5449095,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36737890574876,-2.993478479153584]}"
8724,0,11.839807191638158,1.8665271,60.0,79.4844444444316,4.238082,19.49224,19,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36913062055279,-3.004931999026108]}"
8725,0,9.310823526654476,2.0398088,170.0,75.76555555555073,3.0150065,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.345954086222505,-2.9721884069199516]}"
8726,0,11.761264086338802,0.44764975,252.98221281347037,79.3033333333315,8.131459,12.002128,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.371017082649445,-3.0026412950516033]}"
8727,0,11.845743493211689,2.7798445,0.0,77.92444444446255,1.7634809,27.23446,15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36859163138232,-3.002506547758985]}"
8728,0,12.523144768189702,2.4361627,22.360679774997898,76.38999999998583,3.7532854,27.356215,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.37007385160112,-2.9961734250059426]}"
8729,0,11.214703974253798,0.62469125,14.142135623730951,77.10888888888718,0.5140795,26.751774,33,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36764840033399,-3.008570175926792]}"
8730,0,10.988853020539358,1.0999374,322.49030993194197,81.29666666667161,6.626907,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.366839916578286,-2.997386150639504]}"
8731,0,12.522410120571232,1.2628568,208.08652046684813,74.70666666667142,0.9394697,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.35174821980508,-2.9743443636018383]}"
8732,0,12.336916120891722,2.005114,218.40329667841556,74.86444444444888,1.6204598,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.35161347251246,-2.97420961630922]}"
8733,0,11.562940652140561,0.75830454,90.0,76.02222222223031,0.49144363,27.356215,25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.368726378674936,-2.9960386777133245]}"
8734,0,11.416042631437422,0.64600176,208.80613017821102,82.84888888888219,7.047344,12.41508,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.34851428478225,-2.999407360028773]}"
8735,0,12.54481460632311,0.8839699,0.0,77.15333333333798,0.38382554,27.356215,33,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.34487610788157,-3.0002158437844804]}"
8736,0,13.056814813830332,1.0994817,36.05551275463989,76.91999999999234,4.676967,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36778314762661,-2.9933437318609664]}"
8737,0,11.671687000892339,0.0,14.142135623730951,77.0,2.833219,27.356215,33,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.34568459163727,-2.9990031181509194]}"
8738,0,11.808539708646158,1.3351928,170.0,80.43222222222681,7.387778,27.222517,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36805264221185,-2.9980598871025936]}"
8739,0,9.520563378272813,0.42224988,219.5449840010015,77.21888888888854,2.5243318,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36158477216619,-2.988223334741485]}"
8740,0,11.935026157745133,2.0795834,84.85281374238569,80.40111111110036,5.2170973,15.2848015,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.368861125967555,-3.0061447246596695]}"
8741,0,11.464170716930095,1.2861133,274.5906043549196,77.95333333334682,4.9062953,27.356215,25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.35498215482791,-2.9795995080139375]}"
8742,0,10.691976177476882,2.1405706,269.2582403567252,79.16444444444132,6.737082,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36724415845614,-2.996847161469032]}"
8743,0,11.08547819791144,0.53885037,205.91260281974002,79.41888888888883,4.968084,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36791789491923,-2.9971166560542684]}"
8744,0,9.585462454373173,2.1652317,28.284271247461902,76.37777777779908,0.23573382,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.35147872521984,-2.981755464695824]}"
8745,0,8.879293585092473,5.170102,94.33981132056603,75.13666666663907,6.67253,20.2128,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.34272015119968,-2.969223966482357]}"
8746,0,9.664781869988659,2.836297,14.142135623730951,72.97777777780739,3.3026402,27.356215,25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.35067024146414,-2.971379923164244]}"
8747,0,9.353178211421726,0.7749876,170.0,74.69666666666784,2.8507054,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.34864903207487,-2.9720536596273335]}"
8748,0,11.508490760425559,0.7698427,225.61028345356956,78.23222222221702,5.873367,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.354577912950056,-2.9795995080139375]}"
8749,0,10.722594942625186,1.3821906,276.5863337187866,77.49333333334148,6.0,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.35983305736215,-2.98593263076698]}"
8750,0,8.90700091134136,8.37597,70.71067811865476,77.61555555553676,7.1854515,27.356215,19,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.34689731727083,-2.9697629556528287]}"
8751,0,11.359852967112882,0.54624546,134.1640786499874,75.47222222222396,2.2973042,27.356215,15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.35619488046147,-2.9775782986246684]}"
8752,0,9.35456788197903,0.5930927,243.51591323771842,76.9688888888865,4.0188756,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.34501085517418,-2.972727396090423]}"
8753,0,11.702113911218161,2.034428,130.0,82.75888888890813,7.6183577,18.288235,15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36737890574876,-3.001293822125424]}"
8754,0,9.525789354736364,3.4497151,42.426406871192846,79.96666666665037,5.7199793,18.08012,15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36158477216619,-2.9820249592810604]}"
8755,0,11.819988011040797,0.7893987,345.39832078341084,81.36444444444479,8.399904,12.598901,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36347123426284,-2.994017468324056]}"
8756,0,11.861716169812563,0.009019315,130.0,73.83222222222231,2.0566618,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.35147872521984,-2.973266385260895]}"
8757,0,12.281479584001218,3.0579495,50.99019513592785,79.56666666670034,3.649832,24.22877,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.34447186600371,-2.999542107321391]}"
8758,0,10.1024231764183,1.32512,130.384048104053,74.23888888889716,4.348191,27.356215,15,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36077628841048,-2.9849893997186547]}"
8759,0,12.136641882862733,2.132037,56.568542494923804,75.99666666667287,1.9011753,27.356215,25,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.36859163138232,-2.9952301939576174]}"
8760,0,11.149681320339257,4.103595,125.29964086141668,78.91666666662087,1.2713872,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.34689731727083,-2.998733623565683]}"
8761,0,11.857747226933844,2.0315535,180.0,82.56666666667778,6.734476,12.98104,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.366974663870906,-3.0021023058811314]}"
8762,0,11.039499094656199,1.4950023,85.44003745317531,76.46999999998506,2.9381015,27.356215,24,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-47.352556703560786,-2.9856631361817443]}"
